1.355388	1.475936
2.224450	2.034095
2.816017	2.608521
2.137117	2.570210
2.902680	1.978236
2.428083	2.596037
1.231743	1.296545
1.781266	1.838408
1.653709	1.318885
1.009497	1.921194
1.409813	1.416517
2.214135	2.261611
2.651268	2.560474
2.208225	2.675600
2.664889	2.019599
2.630512	2.410922
0.982183	1.075032
1.843880	1.660037
1.549030	1.052906
1.045469	1.938234
1.466201	1.477594
2.348722	2.212395
2.811409	2.814032
2.264511	2.665896
2.719721	1.934778
2.508530	2.651601
1.066231	1.113699
1.728520	1.718378
1.761337	1.348427
1.078500	1.930075
1.335724	1.646992
2.233850	2.195386
2.825559	2.580810
2.107442	2.661002
2.634758	2.072640
2.360749	2.553311
1.218366	1.054951
1.803687	1.854023
1.763829	1.300899
1.110046	1.861876
1.380922	1.563168
2.275966	2.192578
2.643689	2.822893
2.248173	2.768855
2.661817	2.117329
2.649302	2.352926
1.024991	1.081726
1.860593	1.839995
1.630748	1.340828
1.055845	1.864847
1.406212	1.385306
2.113516	2.107146
2.934093	2.568806
2.334215	2.680575
2.660037	2.194033
2.390596	2.658132
1.191957	1.323463
1.603546	1.785539
1.534585	1.283544
0.971349	1.768235
1.437045	1.664205
2.046192	2.017361
2.696425	2.615896
2.084503	2.740106
2.928457	2.246362
2.398551	2.593219
1.148519	1.252253
1.836382	1.785153
1.840431	1.254725
0.983587	1.845447
1.523179	1.474013
2.347674	2.113525
2.826190	2.712151
2.118429	2.665651
2.750087	1.945541
2.598417	2.398836
0.956761	1.163139
1.730249	1.656975
1.599223	1.085296
1.148112	1.784776
1.534766	1.565783
2.180433	2.161490
2.765509	2.811906
2.230737	2.599864
2.949820	2.225334
2.463902	2.662486
0.995103	1.331906
1.724817	1.780687
1.742446	1.269506
0.949874	1.728521
1.420067	1.469212
2.331774	2.170065
2.876149	2.832018
2.164522	2.665804
2.934622	2.036201
2.462701	2.523525
1.051186	1.277898
1.781785	1.878794
1.779811	1.079772
1.000057	1.724197
1.560147	1.637043
2.155947	2.105885
2.669793	2.835812
2.101023	2.705987
2.851612	2.079507
2.562548	2.363475
0.959854	1.058592
1.542601	1.751694
1.635743	1.265762
0.980891	1.764949
1.355948	1.558580
2.274979	1.999569
2.864674	2.738570
2.251632	2.714664
2.666100	2.115122
2.349874	2.658193
1.088011	1.356657
1.775955	1.810320
1.759974	1.264267
1.057371	1.762874
1.349986	1.603259
2.089854	1.953608
2.736852	2.794826
2.104157	2.640636
2.794888	1.936385
2.479954	2.502620
1.135315	1.286179
1.667025	1.749934
1.814216	1.347440
1.141103	1.965761
1.351156	1.520951
2.321184	2.062254
2.735469	2.628073
2.042235	2.737523
2.763729	1.939539
2.343679	2.485234
1.219312	1.345589
1.667299	1.875762
1.737197	1.302791
1.225141	1.827533
1.531673	1.359671
2.297725	2.087401
2.830208	2.729811
2.223067	2.805355
2.857583	2.047859
2.336741	2.422437
1.047188	1.110698
1.790340	1.757249
1.823290	1.072285
1.175193	1.842975
1.631316	1.394340
2.211856	2.234002
2.893361	2.855070
2.099121	2.833849
2.899139	2.251133
2.616270	2.630116
1.142904	1.095154
1.738977	1.721664
1.616883	1.277400
1.196037	1.690311
1.571296	1.493647
2.060495	2.202181
2.918447	2.574879
2.135825	2.724440
2.790992	2.187349
2.397290	2.575925
1.265008	1.038450
1.749211	1.863880
1.591380	1.057372
1.024991	1.858875
1.612974	1.518886
2.157076	2.193168
2.710840	2.746078
2.110555	2.601532
2.957013	2.027249
2.340963	2.589740
0.983943	1.048989
1.536416	1.749527
1.747960	1.147747
1.071521	1.772172
1.363557	1.515061
2.266424	2.045997
2.852507	2.825416
2.211826	2.723342
2.651329	2.088591
2.419996	2.475600
1.221113	1.195529
1.562479	1.821938
1.769801	1.292822
1.221408	1.916850
1.431003	1.621459
2.248306	2.182283
2.909546	2.788539
2.323971	2.836107
2.937511	2.107319
2.480056	2.369213
1.051338	1.307685
1.675906	1.689945
1.533618	1.252487
1.191184	1.654574
1.363272	1.461887
2.261296	2.202537
2.684696	2.580952
2.049488	2.648714
2.639518	2.259474
2.549211	2.351217
1.238050	1.245824
1.677238	1.640353
1.614197	1.163983
1.151337	1.893961
1.340943	1.608681
2.079477	2.144755
2.816800	2.861163
2.187808	2.604930
2.733566	2.194053
2.447513	2.493535
1.136007	1.067504
1.861479	1.885274
1.583628	1.185468
1.170544	1.966250
1.591835	1.547217
2.240401	2.248701
2.862721	2.629935
2.222385	2.630128
2.816078	2.170788
2.415479	2.515559
1.097543	1.350685
1.756607	1.888387
1.741124	1.181918
1.199587	1.881846
1.662974	1.401542
2.243158	2.236606
2.830432	2.839465
2.201846	2.696465
2.783240	2.229780
2.646799	2.394309
1.017320	1.101003
1.776830	1.947043
1.741693	1.047118
1.147115	1.644839
1.518784	1.514827
2.182111	1.953791
2.965344	2.575917
2.233636	2.550119
2.690932	2.153412
2.444146	2.438653
1.151195	1.170178
1.675834	1.707208
1.759506	1.088816
1.099181	1.802548
1.600909	1.478357
2.034839	2.046496
2.758632	2.576191
2.309109	2.777766
2.930380	2.147777
2.550198	2.504827
1.177990	1.279058
1.852364	1.788612
1.654421	1.070729
1.234887	1.907074
1.484929	1.369559
2.323147	2.187125
2.646375	2.672223
2.345375	2.555917
2.688287	2.003760
2.372305	2.530371
0.972784	1.239425
1.726699	1.863433
1.777186	1.338549
1.156576	1.732834
1.602954	1.459395
2.365832	2.190838
2.701471	2.590189
2.162752	2.593740
2.826994	1.998541
2.653381	2.396751
1.060575	1.134665
1.573608	1.699386
1.548745	1.290391
1.187013	1.927013
1.333923	1.482874
2.175458	2.200513
2.787116	2.698286
2.283127	2.612834
2.819801	1.964249
2.640675	2.631275
1.219007	1.053211
1.696963	1.844013
1.782405	1.285355
1.018582	1.936636
1.597329	1.399874
2.217614	1.950414
2.807391	2.796789
2.268051	2.541350
2.877247	2.117787
2.638071	2.625182
1.198977	1.135143
1.664980	1.793962
1.550861	1.250656
0.933618	1.889526
1.585396	1.406578
2.084920	1.952509
2.856871	2.544228
2.148622	2.765956
2.899384	2.078754
2.660573	2.545183
1.031766	1.192325
1.824785	1.659762
1.566995	1.081074
0.981003	1.939332
1.436242	1.457940
2.304612	1.948877
2.904734	2.613333
2.332628	2.618836
2.723119	2.002671
2.409792	2.615385
1.224948	1.329231
1.814928	1.836424
1.546965	1.091176
0.994584	1.751969
1.483088	1.395021
2.331489	2.141012
2.815447	2.837226
2.207533	2.776881
2.966443	2.256443
2.622476	2.613402
0.982224	1.158134
1.628124	1.690322
1.857918	1.280604
1.172202	1.643628
1.548346	1.604236
2.278641	2.206057
2.674879	2.772965
2.158357	2.749944
2.938478	2.229892
2.344056	2.591164
1.082955	1.035856
1.609538	1.772823
1.585530	1.339678
1.100565	1.714289
1.584826	1.635507
2.104492	1.944035
2.890391	2.609416
2.218866	2.802130
2.917339	2.043871
2.512975	2.663930
1.223117	1.248957
1.609243	1.904266
1.657015	1.155631
0.944991	1.820432
1.465957	1.373262
2.141644	2.233005
2.700494	2.846728
2.075022	2.816443
2.931316	2.081857
2.407371	2.544918
1.120025	1.241347
1.674553	1.638827
1.821377	1.079874
1.022468	1.730657
1.560554	1.520483
2.352944	2.135742
2.896077	2.674237
2.306128	2.779821
2.678592	2.105509
2.340027	2.335663
1.182771	1.144624
1.834042	1.787421
1.789302	1.050169
1.143657	1.641390
1.560808	1.656362
2.200148	2.168794
2.721979	2.807451
2.248875	2.732406
2.721206	2.214745
2.486689	2.582720
1.050535	1.038165
1.692182	1.842161
1.667961	1.161206
0.942540	1.729609
1.532283	1.627959
2.177391	2.243849
2.760992	2.711043
2.036690	2.858081
2.921733	2.079141
2.566546	2.444319
1.134115	1.199517
1.719873	1.646334
1.659405	1.111013
1.245782	1.919841
1.654703	1.536271
2.227991	1.958816
2.769008	2.635102
2.199527	2.560017
2.924928	2.034757
2.593839	2.644297
1.129476	1.105408
1.626435	1.820239
1.824805	1.116690
1.033800	1.875711
1.622201	1.410362
2.096903	2.082264
2.930116	2.724776
2.042926	2.865080
2.653079	2.139730
2.418978	2.389945
0.972041	1.110494
1.698296	1.953269
1.549762	1.059874
1.045886	1.726578
1.505183	1.496852
2.170758	2.241570
2.833687	2.630718
2.191918	2.667218
2.950441	2.116119
2.611642	2.598142
1.200553	1.230951
1.823361	1.739355
1.846392	1.122641
1.247776	1.872924
1.375876	1.591632
2.190961	1.991970
2.642224	2.547209
2.184929	2.820767
2.678704	1.938155
2.404258	2.606179
1.199068	1.293219
1.752833	1.732915
1.793809	1.340502
1.214043	1.714207
1.499588	1.341004
2.058572	1.943628
2.752071	2.771774
2.169934	2.593475
2.732641	1.994035
2.581632	2.378246
0.952743	1.208540
1.652956	1.902242
1.586273	1.333290
0.977270	1.643079
1.393811	1.606026
2.116405	2.123565
2.748968	2.713311
2.254969	2.823585
2.944175	2.248427
2.368399	2.384411
1.119323	1.300085
1.831713	1.657504
1.824104	1.307471
1.062762	1.816261
1.557319	1.483647
2.127127	2.249820
2.960716	2.776017
2.231602	2.624126
2.677321	1.999314
2.533504	2.495783
1.051776	1.109975
1.692813	1.863931
1.849383	1.257044
1.260858	1.712509
1.504522	1.411939
2.332679	2.094786
2.742152	2.712497
2.223596	2.645509
2.749385	1.989742
2.430057	2.406425
1.240940	1.279892
1.802334	1.850147
1.762232	1.123363
1.188956	1.654808
1.573921	1.619689
2.147188	1.948125
2.794766	2.540261
2.312730	2.739506
2.813525	2.134684
2.522894	2.592456
1.146678	1.265579
1.786647	1.922669
1.585998	1.174502
1.195487	1.640475
1.479456	1.347382
2.202101	2.023088
2.656090	2.614950
2.360685	2.702152
2.838509	1.957006
2.455835	2.651845
1.220024	1.145825
1.613963	1.729843
1.550322	1.364235
0.990820	1.656304
1.406710	1.433638
2.295620	2.149872
2.661227	2.620921
2.078826	2.605845
2.820859	1.992753
2.544094	2.368969
1.084573	1.286281
1.644604	1.652468
1.627503	1.264765
1.224419	1.822528
1.622832	1.360403
2.298468	2.266555
2.845000	2.739618
2.231592	2.731042
2.698083	2.259627
2.410504	2.347433
1.013017	1.118378
1.668937	1.898315
1.624156	1.333351
1.059812	1.875854
1.402163	1.350983
2.234857	2.051328
2.753749	2.756037
2.358681	2.607880
2.931926	2.048988
2.651173	2.555040
1.000555	1.127452
1.651816	1.810666
1.630331	1.106659
0.966537	1.668908
1.569781	1.614602
2.257288	2.206382
2.635256	2.697116
2.234878	2.845110
2.730209	2.135274
2.582303	2.624612
1.237410	1.310034
1.735305	1.734960
1.794745	1.083374
1.114206	1.863016
1.464878	1.664398
2.067311	2.070534
2.642479	2.762476
2.119630	2.589671
2.709548	1.996334
2.620736	2.587766
0.949203	1.194410
1.552051	1.953747
1.561665	1.221826
1.254185	1.824634
1.626219	1.469568
2.167717	2.071165
2.852843	2.807786
2.348396	2.627707
2.634076	2.138753
2.349813	2.552019
1.073983	1.351499
1.734654	1.700291
1.671460	1.146852
1.141042	1.902802
1.334951	1.368419
2.164807	2.025621
2.738927	2.808081
2.317837	2.637178
2.699223	2.121561
2.489690	2.665039
1.077747	1.156160
1.672925	1.761623
1.726811	1.325914
1.045804	1.764461
1.650349	1.503047
2.172864	2.136098
2.892252	2.561217
2.083730	2.602641
2.662448	2.039090
2.490605	2.543046
1.044258	1.059773
1.738174	1.680942
1.626903	1.308325
1.079690	1.964805
1.406985	1.369111
2.206333	2.021532
2.635785	2.725417
2.290187	2.569172
2.956402	2.056476
2.634663	2.507238
1.007554	1.134207
1.692823	1.736872
1.671470	1.288244
1.213870	1.763037
1.475824	1.574725
2.278305	1.963801
2.660576	2.784358
2.315660	2.745935
2.753210	2.091674
2.364798	2.471765
0.996120	1.147707
1.837796	1.709772
1.636771	1.084757
1.047178	1.694096
1.424095	1.401980
2.090820	2.045092
2.655144	2.700636
2.354561	2.803086
2.782152	2.237664
2.393089	2.493973
1.090697	1.266413
1.616201	1.945568
1.625815	1.133180
1.207481	1.906545
1.543301	1.598356
2.035734	2.020321
2.729843	2.850990
2.319821	2.705814
2.869170	2.018724
2.640350	2.497085
0.964513	1.308661
1.558898	1.727544
1.661287	1.247756
1.105030	1.777177
1.380240	1.658325
2.058206	1.935063
2.938264	2.670555
2.285111	2.595886
2.667239	2.074380
2.559313	2.509140
1.208071	1.312395
1.623831	1.799832
1.823483	1.082997
1.256931	1.812792
1.406893	1.355581
2.101542	1.999243
2.697636	2.599843
2.352262	2.731164
2.879597	2.031461
2.559943	2.595375
1.240441	1.342811
1.814775	1.719660
1.568480	1.053964
1.234592	1.682773
1.630919	1.453139
2.352231	2.060524
2.743821	2.761520
2.329180	2.660036
2.777757	2.158214
2.422366	2.494278
1.109283	1.300686
1.798041	1.882110
1.695560	1.309261
1.119679	1.726262
1.449060	1.351380
2.337084	2.187634
2.756160	2.627463
2.103750	2.641521
2.650047	2.227206
2.416272	2.467940
0.981624	1.325090
1.736037	1.894551
1.598948	1.183901
1.187258	1.777777
1.545488	1.601520
2.091481	2.040891
2.954398	2.769801
2.099182	2.820960
2.649101	2.181072
2.345347	2.376944
0.960790	1.217563
1.722986	1.811002
1.606293	1.059060
1.034868	1.654818
1.470422	1.377901
2.117229	2.206881
2.802925	2.622905
2.362648	2.838844
2.673913	2.028144
2.568987	2.490310
1.031583	1.148215
1.708367	1.903707
1.705743	1.055775
1.209739	1.818133
1.367880	1.503189
2.348895	2.174369
2.791307	2.683769
2.339627	2.716282
2.755092	2.228122
2.553240	2.374177
1.102467	1.070810
1.626598	1.815488
1.797095	1.156394
1.219373	1.881449
1.487950	1.453220
2.180697	2.128642
2.759680	2.744013
2.219201	2.694196
2.912222	1.995235
2.336568	2.369752
0.946873	1.107259
1.618653	1.770097
1.769201	1.180911
0.977687	1.814684
1.618926	1.602212
2.106089	2.241275
2.737788	2.581074
2.235620	2.536762
2.951855	2.112416
2.462294	2.337464
1.012356	1.328569
1.730819	1.684198
1.538847	1.211734
1.238905	1.850910
1.408155	1.468520
2.355273	1.965693
2.766526	2.702040
2.145102	2.642803
2.841805	2.016924
2.429985	2.511175
1.232893	1.192691
1.642722	1.858194
1.686780	1.227584
1.070921	1.940767
1.373658	1.554908
2.082895	2.015794
2.670525	2.567341
2.263168	2.808814
2.796913	2.084583
2.551144	2.472833
1.146637	1.066405
1.810197	1.756211
1.825985	1.206678
1.254093	1.764899
1.575233	1.543535
2.158042	2.204470
2.917522	2.554645
2.281194	2.654126
2.711868	2.206321
2.594572	2.424645
1.121073	1.091573
1.574747	1.885701
1.671267	1.126476
0.990322	1.814735
1.413750	1.439538
2.108358	2.152680
2.866139	2.756749
2.247777	2.552011
2.743169	2.250746
2.440229	2.435876
0.987656	1.156181
1.625479	1.953706
1.612071	1.120270
1.141612	1.885345
1.527604	1.423668
2.270716	2.045967
2.871378	2.540526
2.266851	2.743565
2.675459	2.173290
2.460301	2.507981
1.221377	1.230646
1.698388	1.643598
1.757258	1.217828
1.049863	1.824196
1.588092	1.340882
2.033547	2.115651
2.882690	2.627412
2.298010	2.811744
2.874602	2.032152
2.512884	2.468530
0.967260	1.163129
1.565571	1.856068
1.587280	1.263646
1.156922	1.879506
1.629414	1.585528
2.223169	2.021644
2.670485	2.622376
2.277817	2.859159
2.795966	2.004970
2.600401	2.537634
1.049507	1.194207
1.866168	1.757890
1.849332	1.106873
1.143423	1.825234
1.381848	1.643300
2.185977	2.147441
2.649549	2.751917
2.280798	2.566660
2.850249	1.999864
2.411451	2.577380
1.264846	1.284704
1.831102	1.815885
1.830594	1.322954
1.138652	1.873300
1.577024	1.383974
2.285406	1.984259
2.768245	2.738163
2.272263	2.809994
2.928681	1.954574
2.464919	2.534542
1.096028	1.183790
1.787268	1.826261
1.645245	1.227685
1.053444	1.883249
1.360485	1.365215
2.365690	1.948155
2.765560	2.569396
2.171653	2.677971
2.723241	2.084339
2.408327	2.420443
1.147248	1.331031
1.826321	1.783108
1.670565	1.110688
1.254805	1.879791
1.447239	1.574348
2.234460	2.140483
2.931408	2.760828
2.111878	2.569599
2.810554	2.171835
2.522650	2.338369
1.103637	1.186150
1.856952	1.929882
1.767461	1.115276
0.967850	1.722224
1.488764	1.535590
